gen,sp,filename
Ardea,cinerea,XC190801-30389_193 x mp3.wav
Ardea,cinerea,Take32GrayHeronAlarmCalls.wav
Ardea,cinerea,XC603671-201115_0007_Ardea_cinerea_HP700Hz24dB_NR12dB.wav
Ardea,cinerea,XC591025-200920_02T4_XC.wav
Ardea,cinerea,XC347259-1350_179-01tut mp3.wav
Ardea,cinerea,XC278034-150904_03GraureiherXC.wav
Ardea,cinerea,"XC261372-GRAUREIHERkol.  (II-2)  Landunggs-, Begrüßunsruf  21.06.2015   Grünsink  19_28   VOC_15061-2898  Ausschn..wav"
Ardea,cinerea,XC586235-xc-wa008296-000303.wav
Ardea,cinerea,XC418908-GRAUREIHER   ad. u. jg.  23.05.18  Grünsink   6_41  VOC_180523-6260  Gült..wav
Ardea,cinerea,XC584531-31739-ö-01.wav
Ardea,cinerea,"XC349532-GRAUREIHER am Horst, Begrüßungen 10.03.2016 Reiherkolonie Grünsink 9_11  VOC_160310-3777  Interv. gek.  gült..wav"
Ardea,cinerea,XC279506-30957_059i mp3.wav
Ardea,cinerea,XC559528-inconnu_18052020.wav
Ardea,cinerea,XC497124-03.30_Graureiher.wav
Ardea,cinerea,"XC377397-GRAUREIHERkolonie, ad. u.  Nestl.    11.06.2017  (corr)  Grünsink  6_31 - 6_42  VOC_171106-5394   ges..wav"
Ardea,cinerea,"XC356090-GRAUREIHER, ad.  18.02.2017   Reiherkolonie Grünsink  11_23   VOC_170218-4905  Ausschn.1 - gült..wav"
Ardea,cinerea,XC578263-200713_01T1_GR_XC.wav
Ardea,cinerea,XC261379-GRAUREIHERkol.  (III-1)  28.06.2015  Grünsink   18_04   VOC_15061-2940  MS-Stereo  gek..wav
Ardea,cinerea,XC261382-GRAUREIHERkol.  (III-4)  28.06.2015  Grünsink  18_25  VOC_15061-2945  MS-Stereo.wav
Ardea,cinerea,XC357948-Graureiher.wav
Ardea,cinerea,XC509266-Graureiher_190524_Dörmte_0351.wav
Ardea,cinerea,XC597875-181110_0032Ü-03b-ö-01fra mp3.wav
Ardea,cinerea,XC597407-Héron cendré (cris spécial 4).wav
Ardea,cinerea,ardcin1.wav
Ardea,cinerea,XC113936-27-13-1rklo mp3.wav
Ardea,cinerea,XC496722-S-Ü31878wWav-01-01 mp3.wav
Ardea,cinerea,XC169468-FischreiherRüsdorf8-3-14_8-06xc.wav
Ardea,cinerea,"XC261376-GRAUREIHERkol.  (II-4), Alte fliegen ein  21.06.2015  Grünsink 19_35    VOC_15061-2900   Ausschn..wav"
Ardea,cinerea,FischreiherHelmsand27-9-11_10-57.wav
Ardea,cinerea,XC602860-2020_11_12_NocMig_unbek01.wav
Ardea,cinerea,XC597899-biOsmid3C001-01equ (21).wav
Ardea,cinerea,XC123276-3117rann mp3-Part 1.wav
Ardea,cinerea,XC595528-109_0031Ü-04a-ö-14µµ mp3.wav
Ardea,cinerea,XC261370-GRAUREIHER am u. im Nest (I-2)‎  14. ‎Juni ‎2015  Grünsink  ‏‎05_19 - 05_25   VOC_150614-2844  MS-Stereo.wav
Ardea,cinerea,XC298239-5047_000-03hiequkk mp3.wav
Ardea,cinerea,XC437209-181003_01_07_12m.wav
Ardea,cinerea,XC584302-200811_ppr.wav
Ardea,cinerea,Take16GrayHeronAlarmCalls.wav
Ardea,cinerea,XC193380-30446 - 2 zt-1 x mp3.wav
Ardea,cinerea,graureiher.wav
Ardea,alba,XC390822-Silberreiher Warnrufe Erisk 20171015_7864-xeno.wav
Ardea,alba,Great-white-egret-flightcall-blaubeuren-23-01-2010.wav
Ardea,alba,120428 ardalb C 01.wav
Ardea,alba,XC435087-BIF0681-1_PFR10396_2-10_150103_BIO_wgwegret-1-TOC_d_fwz-mannh_REF-S.wav
Ardea,alba,XC605975-SilberrXC.wav
Ardea,alba,XC401201-171124_1186 Ammersee_1030 Great egrette NNS.wav
Ardea,alba,XC605976-Silberr2XC.wav
Ardea,alba,XC597642-Grande aigrette (tbc).wav
Ardea,alba,XC605977-Silberr3XC.wav
Ardea,alba,XC297388-151226SilberreiherFlugrufFH3edit 8°5.wav
Ardea,alba,XC338469-silberr0740.wav
Phylloscopus,trochiloides,XC254828-günlaub0511.wav
Phylloscopus,trochiloides,XC478662-GLS.wav
Phylloscopus,trochiloides,XC375802-2013_06_30_Gruenlaubsaenger-Kaltenbronn-08Uhr01-T1322.wav
Phylloscopus,trochiloides,XC138468-Grünlaubsänger_NPJasmund_SKL.wav
Phylloscopus,trochiloides,XC375797-2013_06_30_Gruenlaubsaenger-Kaltenbronn-07Uhr26-T1314.wav
Phylloscopus,trochiloides,"XC323542-Grünlaubsänger, Rufe, Dän.Nienhof.wav"
Phylloscopus,trochiloides,XC375795-2013_06_30_Gruenlaubsaenger-Kaltenbronn-07Uhr09-T1310.wav
Phylloscopus,trochiloides,100615 phytro G 05.wav
Phylloscopus,trochiloides,XC375800-2013_06_30_Gruenlaubsaenger-Kaltenbronn-08Uhr01-T1320.wav
Phylloscopus,trochiloides,XC375801-2013_06_30_Gruenlaubsaenger-Kaltenbronn-08Uhr01-T1321.wav
Phylloscopus,trochiloides,XC253557-grünlaubsänger0520.wav
Phylloscopus,trochiloides,XC375799-2013_06_30_Gruenlaubsaenger-Kaltenbronn-07Uhr56-T1320.wav
Phylloscopus,trochiloides,XC375796-2013_06_30_Gruenlaubsaenger-Kaltenbronn-07Uhr10-T1311.wav
Phylloscopus,trochiloides,XC478728-GLSr.wav
Phylloscopus,trochiloides,100615 phytro G 07.wav
Phylloscopus,trochiloides,XC321911-Grünlaubsänger_Gesang_Oie_P_20160615_01.wav
Phylloscopus,trochiloides,GrrenishWarbler_call.wav
Phylloscopus,trochiloides,100615 phytro G 03.wav
Phylloscopus,trochiloides,XC253777-grünlaubs0500.wav
Phylloscopus,trochiloides,XC482587-Grünlaubsänger.wav
Phylloscopus,trochiloides,XC181224-140605 phytro G01b.wav
Phylloscopus,trochiloides,100615 phytro R 01.wav
Phylloscopus,trochiloides,2001 07 Gruenlaubs Mec calls.wav
Phylloscopus,trochiloides,100615 phytro G 04.wav
Phylloscopus,trochiloides,2001 07 Gruenlaubs Mec.wav
Phylloscopus,trochiloides,XC253003-grünlaub0428.wav
Phylloscopus,trochiloides,XC253263-grünlaubsänger0455.wav
Phylloscopus,trochiloides,XC182119-Greenish Warbler2.wav
Phylloscopus,trochiloides,100615 phytro G 01.wav
Phylloscopus,trochiloides,"XC323475-Grünlaubsg.(voller Gesang), D.Nienhof, 2016.wav"
Phylloscopus,trochiloides,GreenishWarbler_song.wav
Phylloscopus,trochiloides,XC253002-grünlaub0430.wav
Phylloscopus,trochiloides,XC134126-Grünlaubsänger Gesang.wav
Phylloscopus,bonelli,XC374160-170518_1005 1645 Garmish trail in wood_Mystery 1.wav
Phylloscopus,bonelli,XC481782-xc-wa006402-000007-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480563-xc-wa006310-000020-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480557-xc-wa006291-000002-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC133706-TB 2013 05 08 Berglaubsänger_Mec_02_Auschn.wav
Phylloscopus,bonelli,XC133200-2013_05_02_Berglaubsaenger_Isarhorn_GAP_06Uhr43_T1094.wav
Phylloscopus,bonelli,XC245933-Berglaubsaenger_R.wav
Phylloscopus,bonelli,XC253723-berglaubsänger schafberg 1.5.13.wav
Phylloscopus,bonelli,XC480811-xc-wa006308-000006-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480553-xc-wa006287-000008-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480559-xc-wa006299-000025-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480818-xc-wa006322-000003-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC368279-20170504-wa004330-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480808-xc-wa006305-000001-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC374159-170518_1005 1645 Garmish trail in wood_West Bonellis CONF.wav
Phylloscopus,bonelli,XC133206-2013_05_02_Berglaubsaenger_Isarhorn_GAP_06Uhr53_T1104.wav
Phylloscopus,bonelli,XC480819-xc-wa006323-000003-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480561-xc-wa006301-000015-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC481784-xc-wa006407-000010-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC253714-berg vs wald 22.5.14 hirschkopf.wav
Phylloscopus,bonelli,XC133201-2013_05_02_Berglaubsaenger_Isarhorn_GAP_06Uhr44_T1095.wav
Phylloscopus,bonelli,XC480562-xc-wa006309-000014-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC253724-berglaubsänger starzeln 11.5.14.wav
Phylloscopus,bonelli,XC341383-Berglaubsaenger_G_21-05-2016_GrOie.wav
Phylloscopus,bonelli,XC133199-2013_05_02_Berglaubsaenger_Isarhorn_GAP_06Uhr43_T1093.wav
Phylloscopus,bonelli,XC480558-xc-wa006297-000004-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480556-xc-wa006290-000008-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC253717-berglaubsänger 23.5.13 bergrutsch rufe.wav
Phylloscopus,bonelli,XC133205-2013_05_02_Berglaubsaenger_Isarhorn_GAP_06Uhr52_T1103.wav
Phylloscopus,bonelli,100606 phybon G 02.wav
Phylloscopus,bonelli,XC367556-berglaubsänger plettenberg 11.4.17.wav
Phylloscopus,bonelli,XC480815-xc-wa006314-000039-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC481783-xc-wa006406-000007-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480833-xc-wa006358-000000-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC253716-berglaubsänger 18.5.13 filsenberg ges+rufe.wav
Phylloscopus,bonelli,XC480555-xc-wa006289-000031-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC253721-berglaubsänger killer so.wav
Phylloscopus,bonelli,XC133204-2013_05_02_Berglaubsaenger_Isarhorn_GAP_06Uhr50_T1102.wav
Phylloscopus,bonelli,XC133202-2013_05_02_Berglaubsaenger_Isarhorn_GAP_06Uhr45_T1096.wav
Phylloscopus,bonelli,XC480554-xc-wa006289-000003-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC480560-xc-wa006300-000034-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC368800-xc-20170504-0758-wa004325-Phylloscopus-bonelli.wav
Phylloscopus,bonelli,XC253719-berglaubsänger hirschkopf 22.5.14 rufe.wav
Phylloscopus,fuscatus,XC606604-dunkel_mp3_orni.wav
Phylloscopus,fuscatus,XC112184-2012_10_18_T817_XXXWarblerXXXLongFilteredShortened_Kurpark_14Uhr24.wav
Phylloscopus,fuscatus,XC289081-Dunkellaubsaenger_06-11-15.wav
Phylloscopus,fuscatus,Dunkellaubsaenger.wav
Phylloscopus,fuscatus,XC504202-Aufnahme17.wav
Phylloscopus,fuscatus,XC289079-Dunkel.wav
Phylloscopus,ibericus,XC371460-2014_04_29_T315_Iberian-Chiffchaff_D_Bremen_08Uhr09.wav
Phylloscopus,ibericus,XC347696-Iberienzilpzalp_G.wav
Phylloscopus,ibericus,XC175827-Phylloscopus_ibericus2.wav
Phylloscopus,ibericus,XC134171-1004.wav
Phylloscopus,ibericus,XC256899-xc-201506060815-Phylloscopus-ibericus.wav
Phylloscopus,ibericus,XC134123-Iberienzilpzalp 06052011 Helgoland Gesang 1.wav
Phylloscopus,ibericus,XC135305-1011.wav
Phylloscopus,ibericus,XC134119-Chiffchaff.wav
Phylloscopus,ibericus,XC371464-2014_04_29_T321_Iberian-Chiffchaff_D_Bremen_08Uhr24.wav
Phylloscopus,ibericus,XC253730-iberienzilpzalp 12.6.13 kniebis.wav
Phylloscopus,ibericus,XC175826-Phylloscopus_ibericus1.wav
Phylloscopus,ibericus,XC252178-150610_18fertigFuerXC.wav
Phylloscopus,ibericus,XC134170-1011.wav
Phylloscopus,ibericus,XC134169-1014.wav
Phylloscopus,ibericus,XC135306-1010.wav
Phylloscopus,ibericus,XC176897-Iberischer Zilpzalp_Blockdiek_HB_240414.wav
Phylloscopus,ibericus,XC371462-2014_04_29_T318_Iberian-Chiffchaff_D_Bremen_08Uhr19.wav
Phylloscopus,ibericus,XC134143-1015.wav
Phylloscopus,ibericus,XC320279-chiffchaff.wav
Phylloscopus,ibericus,XC323545-Iberienzilpzalp Fehmarn 16-rev0004.wav
Phylloscopus,ibericus,XC252174-iberienzilpzalp.wav
Phylloscopus,schwarzi,XC595005-Raddes Boszanger_201009_0924.wav
Phylloscopus,schwarzi,XC394135-80129-95 5 55 c BartLS Hörnum KG 171001.wav
Phylloscopus,schwarzi,XC595008-Raddes Boszanger_201009_0929.wav
Phylloscopus,schwarzi,XC112341-2012_10_18_T797_RaddesWarbler_Helgoland-Oberland-Ort_11Uhr40.wav
Phylloscopus,schwarzi,XC595007-Raddes Boszanger_201009_0926.wav
Phylloscopus,schwarzi,XC595013-Raddes Boszanger_201009_0930-2.wav
Phylloscopus,schwarzi,XC595010-Raddes Boszanger_201009_0930-1.wav
Phylloscopus,schwarzi,XC112339-2012_10_18_T795_RaddesWarbler_Helgoland-Oberland-Ort_11Uhr39.wav
Phylloscopus,schwarzi,XC112340-2012_10_18_T792_RaddesWarbles_Helgoland-Oberland-Ort_11Uhr39.wav
Phylloscopus,collybita,XC401108-170430ZilpzalpGesangSweeooRufFH 1803.wav
Phylloscopus,collybita,XC239966-30726_239-03riµ mp3.wav
Phylloscopus,collybita,XC445175-170714 Zilpzalp SweeooRuf FH 1906.wav
Phylloscopus,collybita,XC402405-170505ZilpzalpSweeooRufFH 1700.wav
Phylloscopus,collybita,XC138442-Zilpzalp Stotterer Mec A0030709 2011xeno.wav
Phylloscopus,collybita,XC386556-170904ZilpzalpSweeooRufFH 1647.wav
Phylloscopus,collybita,XC366198-170423ZilpzalpSweeooRufFH 1159.wav
Phylloscopus,collybita,XC403540-170522ZilpzalpSweeooRufGesangFH 1248.wav
Phylloscopus,collybita,XC603338-19960519-Tape1_028_HP500Hz24dB_NR12dB_Phylloscopus collybita.wav
Phylloscopus,collybita,XC368261-170430ZilpzalpGesangSweeooRufFH 1007.wav
Phylloscopus,collybita,XC531868-h2oC003Wav-03j-06.wav
Phylloscopus,collybita,XC146949-TB 2013 08 29 Pfungstadt Zilpzalp Ruf 2adXeno.wav
Phylloscopus,collybita,"XC365099-Zilpzalp (hii, Rufänderung).wav"
Phylloscopus,collybita,XC376074-170610ZilpzalpSweeooRufFH 1340.wav
Phylloscopus,collybita,XC509415-S-all-a-31883-02-SELECT04Wav-001-04.wav
Phylloscopus,collybita,"XC364092-Zilpzalp 2 (hi-it, swi-e)+normal-rev0001.wav"
Phylloscopus,collybita,XC386555-170904ZilpzalpSweeooRufFH 1643.wav
Phylloscopus,collybita,XC386564-170916ZilpzalpSweeooRufFH 1526.wav
Phylloscopus,collybita,XC366348-Zilpzalp2silbigueinnormalerZKapelleMusik Musik-.wav
Phylloscopus,collybita,XC383938-170821_1110 1830 Nanhofen Meadow S_Chifchaf 1.wav
Phylloscopus,collybita,XC442788-xc-wa005200-20181113-Phylloscopus-collybita.wav
Phylloscopus,collybita,XC401107-170430ZilpzalpSweeooRufFH 1800.wav
Phylloscopus,collybita,XC366237-Zilpzalp_sweeoo_H1-H1-_Murnau_April22_4208.wav
Phylloscopus,collybita,XC469444-rc 49 Phylloscopus collybita 2 cut edited.wav
Phylloscopus,collybita,XC316386-Phylloscopus collybita tristis.wav
Phylloscopus,collybita,XC402225-171018_1144 0915 Augsburger Mullberg_Chifchaf 1.wav
Phylloscopus,collybita,XC507055-170822 Zilpzalp SweeooRuf FH 1621.wav
Phylloscopus,collybita,P100806 shortened.wav
Phylloscopus,collybita,XC587431-555585-2-ö-05middle.wav
Phylloscopus,collybita,XC455241-2019.01.11_09.03_01.wav
Phylloscopus,collybita,XC363161-Zilpzalp_Ruf_PIA+Gesang_LSZ_2017-04-06_bearbeitet.wav
Phylloscopus,collybita,XC536050-REC001-Ü--04Wav--10.wav
Phylloscopus,collybita,XC197318-30481 - 1 x mp3.wav
Phylloscopus,collybita,XC255590-30826_065-06riµ mp3.wav
Phylloscopus,collybita,XC534624-REC001-Ü--01Wav--09.wav
Phylloscopus,collybita,XC379779-zilp0507.wav
Phylloscopus,collybita,XC473392-170813 Zilpzalp SweeooRuf FH 1556.wav
Phylloscopus,collybita,XC192953-30422 - 2 x mp3.wav
Phylloscopus,collybita,XC383589-170509ZilpzalpSweeooRufAlarmFH 1735.wav
Phylloscopus,collybita,XC508144-170920 Zilpzalp SweeooRuf FH 1553.wav
Phylloscopus,collybita,XC384110-1559_000-01´ mp3.wav
Phylloscopus,collybita,XC306785-5101_100-02hiaudequ mp3.wav
Phylloscopus,collybita,XC413834-180408ZilpzalpGesangFH 1450.wav
Phylloscopus,collybita,XC599565-Tjiftjaf-call-181101.wav
Phylloscopus,collybita,XC244244-Zilpzalp_Paar-Pia-Normal_Highpass-filtered-2000Hz-12dB_2015-05-19_NSG-Unstruttal-Nägelstedt_DR0000_0078.wav
Phylloscopus,collybita,XC368320-170428ZilpzalpSweeooRufFH4 1525.wav
Phylloscopus,collybita,1749yy mp3.wav
Phylloscopus,collybita,XC541071-higVOLtaSall31924Wav-33.wav
Phylloscopus,collybita,XC389153-170429_0975 1800 Nanhofen_Chifchaf call.wav
Phylloscopus,collybita,XC377313-xc-20170626-07-Phylloscopus-collybita-sweeoo.wav
Phylloscopus,collybita,XC186441-LS_30321 x mp3.wav
Phylloscopus,collybita,XC255591-30826_263-01riµ mp3.wav
Phylloscopus,collybita,XC589347-200403 Zilpzalp Ruf FH 1736 Extrakt Cut 1.wav
Phylloscopus,collybita,XC534355-190601_1427_01.wav
Phylloscopus,collybita,XC375023-Zilpzalp Pia-Rufe gut Seewald 20170611_7271-XENO.wav
Phylloscopus,collybita,XC401005-170429ZilpzalpSweeooRufFH 1352.wav
Phylloscopus,collybita,XC387472-Zilpzalp 10. April.wav
Phylloscopus,collybita,XC529954-REC002-Ü--04Wav- 12.wav.wav
Phylloscopus,collybita,XC371956-Zilpzalp Tr-Gesang Erisk 2017 05 14_7129-XENO.wav
Phylloscopus,collybita,XC409436-zilp0601.wav
Phylloscopus,collybita,XC503442-higINDiS_31950allParts.WAv.-22.wav
Phylloscopus,collybita,XC514704-S-all-a-31884Wav-01-2.wav
Phylloscopus,collybita,XC397253-170404ZilpzalpSweeooRufFH 1530.wav
Phylloscopus,collybita,XC485329-Chiffchaff_song_20190707_144644_prepared.wav
Phylloscopus,collybita,XC363696-170408ZilpzalpSweeooRufGesangSchnabelknappenFH2 1417.wav
Phylloscopus,collybita,XC399410-170411ZilpzalpGesangSweeooRufFH 1624.wav
Phylloscopus,collybita,XC378620-spec_unknown_possibleChiffChaff.wav
Phylloscopus,collybita,XC366423-0319-06_122-01-01tut mp3.wav
Phylloscopus,collybita,XC195942-30467_000 - 11a x mp3.wav
Phylloscopus,collybita,XC438485-170627ZilpzalpSweeooRuf FH 1642.wav
Phylloscopus,collybita,XC255642-30817_197-03riµ mp3.wav
Phylloscopus,collybita,ZilpzalpRufSuederhMoor24-4-11_7-54.wav
Phylloscopus,collybita,XC399413-170423ZilpzalpRufFH 1109.wav
Phylloscopus,collybita,XC362620-170401ZilpzalpSweeooRufFH02.wav
Phylloscopus,collybita,XC193386-30448 x mp3.wav
Phylloscopus,collybita,XC478394-190505_0125 0700 Drömling Chifchaf NNSL.wav
Phylloscopus,collybita,XC507052-170817 Zilpzalp SweeooRuf FH 1637.wav
Phylloscopus,collybita,P1000805 Leverkusen louder.wav
Phylloscopus,collybita,XC397251-170404ZilpzalpSweeooRufFH 1600.wav
Phylloscopus,collybita,"XC416143-180519_06_Common Chiffchaff_Konigsforst, NRW, Germany_18 May 2018.wav"
Phylloscopus,collybita,XC382935-170508ZilpzalpSweeooRufFH 1641.wav
Phylloscopus,collybita,XC610526-Taigazilpzalp_Phylloscopus-collybita-tristis_2020-12-23-Talsperre-Seebach_UH_Ausschnitt.wav
Phylloscopus,collybita,XC384102-31555_415-03ö mp3.wav
Phylloscopus,collybita,XC362136-727-02_179-05tut mp3.wav
Phylloscopus,collybita,XC445380-170717 Zilpzalp SweeooRuf FH 1459.wav
Phylloscopus,collybita,XC385519-170903ZilpzalpSweeooRufFH 1716.wav
Phylloscopus,collybita,XC445385-170717 Zilpzalp SweeooRuf FH 1523.wav
Phylloscopus,collybita,XC330816-1REC001-7-8-16a-05hipan mp3(96 kBits).wav
Phylloscopus,collybita,XC171457-LS_30115x mp3.wav
Phylloscopus,collybita,XC519702-180629 Zilpzalp Gesang aberrant Cut3 FH 1625.wav
Phylloscopus,collybita,XC417225-170604ZilpzalpSweeooRufFH 1503.wav
Phylloscopus,collybita,XC445379-170717 Zilpzalp GesangFH 1401.wav
Phylloscopus,collybita,XC373057-Zilpzalp Kücken Ruf Raderach 2017 05 27_7208-A-xeno.wav
Phylloscopus,collybita,XC385005-170901ZilpzalpSweeooRufFH 1525.wav
Phylloscopus,collybita,XC399415-170424ZilpzalpSweeooRufFH 1031.wav
Phylloscopus,collybita,XC362636-170401ZilpzalpRufGesangFH12.wav
Phylloscopus,collybita,"XC488743-190723_1458 1600. Zilpzalp. D, LEV, Imbach. Stephan Risch.wav"
Phylloscopus,collybita,XC238572-30724_000-01ri-renw mp3.wav
Phylloscopus,collybita,XC467637-BURareal31785Abb-equ-04µµ mp3.wav
Phylloscopus,collybita,XC420319-Phylloscopus collybita-song_2017.04.28_10.50_01.wav
Phylloscopus,collybita,XC380335-170715ZilpzalpSweeoNormalJuvenilBettelrufFHa 1448.wav
Phylloscopus,collybita,XC383703-170802ZilpzalpSweeooRufFH 1024.wav
Phylloscopus,collybita,XC528446-KU001-Üö-03yb-Wav-02.wav
Phylloscopus,collybita,XC455686-170724 Zilpzalp JuvNormalruf FH 1741.wav
Phylloscopus,collybita,XC384814-31573_179-04$ mp3.wav
Phylloscopus,collybita,XC399412-170411ZilpzalpSweeooRufGesangFH 1710.wav
Phylloscopus,collybita,XC384873-170831_1118 0930 Nanhofen_Chifchaf NNP 2.wav
Phylloscopus,collybita,1927 mp3.wav
Phylloscopus,collybita,XC444824-170711 Zilpzalp SweeooRuf FH 1629.wav
Phylloscopus,collybita,XC265578-30877_197-05ü mp3.wav
Phylloscopus,collybita,XC333338-160715ZilpzalpGesangFH1edit.wav
Phylloscopus,collybita,XC384322-31570_000-04-05´ mp3.wav
Phylloscopus,collybita,XC327322-1361_193-01hipan mp3.wav
Phylloscopus,collybita,XC174054-140411ZilpzalpGesangFH1edit.wav
Phylloscopus,collybita,XC500725-higINDiS_31948all01 mp3 (4).wav
Phylloscopus,collybita,XC534622-REC001-Ü--01Wav--07.wav
Phylloscopus,collybita,XC401001-170429ZilpzalpRufSweeooRuf9FH 1641.wav
Phylloscopus,collybita,XC420052-170605ZilpzalpSweeooRufGesangFH 1505.wav
Phylloscopus,collybita,XC534548-REC001-Ü--02Wav--12StZ-02.wav
Phylloscopus,collybita,XC417221-170602ZilpzalpSweeooRufGesangFH 1530.wav
Phylloscopus,collybita,XC326035-1357_187-03hipan mp3.wav
Phylloscopus,collybita,XC587429-555585-2-ö-03middle.wav
Phylloscopus,collybita,XC473389-170811 Zilpzalp SweeooRuf FH 1026.wav
Phylloscopus,collybita,XC504067-higINDiS_31951allPart1Wav01-30.wav
Phylloscopus,collybita,XC255021-30824_131-03riµ mp3.wav
Phylloscopus,collybita,XC362730-zilp0716.wav
Phylloscopus,collybita,XC243308-30733_000-04riµ mp3(192kBits).wav
Phylloscopus,collybita,XC447573-170718 Zilpzalp SweeooRuf FH 1748.wav
Phylloscopus,collybita,XC442284-zilp0838.wav
Phylloscopus,collybita,XC330817-1REC001-7-8-16a-12hiaudac mp3(192 kBits).wav
Phylloscopus,collybita,XC384872-170831_1118 0930 Nanhofen_Chifchaf NNP.wav
Phylloscopus,collybita,XC410708-170602ZilpzalpSweeooRufGesangFH 1530.wav
Phylloscopus,collybita,XC186058-zilpzalp0631.wav
Phylloscopus,collybita,XC524334-555583-Wav29.wav
Phylloscopus,collybita,XC383704-170809ZilpzalpSweeooRufFH 1719.wav
Phylloscopus,collybita,XC444535-170710 Zilpzalp RufJuv FH 1332.wav
Phylloscopus,collybita,XC387310-170904ZilpzalpSweeooRufFH 1754.wav
Phylloscopus,collybita,XC324716-Zilpzalp Zwillbrocker Venn.wav
Phylloscopus,collybita,XC241377-150427ZilpzalpGesangNPStrombergFH5ed.wav
Phylloscopus,collybita,XC420051-170605ZilpzalpSweeooRufFH 1508.wav
Phylloscopus,collybita,ZilpzalpRuesdAngelt9-4-11_8-55.wav
Phylloscopus,collybita,XC366239-Zilpzalp_sweeoo_H1_Murnau_April23_4231.wav
Phylloscopus,collybita,XC195943-30467_068 - 5 x mp3.wav
Phylloscopus,collybita,XC473387-XC21-555543-ö-23N'µµ mp3.wav
Phylloscopus,collybita,XC383937-170821_1110 1830 Nanhofen Meadow S_Willow Warbler.wav
Phylloscopus,collybita,XC380107-170524ZilpzalpSweeooRufFH 1551.wav
Phylloscopus,collybita,XC387307-170904ZilpzalpSweeooRufFH 1745.wav
Phylloscopus,collybita,XC420044-170604ZilpzalpSweeooRufAlarmFH 1634.wav
Phylloscopus,collybita,XC384330-31570_239-03´ mp3.wav
Phylloscopus,collybita,XC539406-hegeC002-Ü-04b.Wav (14).wav
Phylloscopus,collybita,XC524333-555583-Wav28.wav
Phylloscopus,collybita,XC603779-19960606-Tape1_HP800Hz24dB_Phylloscopus_collybita.wav
Phylloscopus,collybita,"XC366681-Zilpzalp, Teich, tit.wav"
Phylloscopus,collybita,"XC367056-Zilpzalp 1-silbig, Domänental .wav"
Phylloscopus,collybita,XC508146-170920 Zilpzalp SweeooRuf FH 1606.wav
Phylloscopus,collybita,2001_07_coll_M_Mec2a.wav
Phylloscopus,collybita,XC365561-0319-04_000-05-02tut mp3.wav
Phylloscopus,collybita,XC377947-zilpzalp0510.wav
Phylloscopus,collybita,XC362630-170401ZilpzalpSweeooRufGesangFH07b.wav
Phylloscopus,collybita,XC447578-170721 Zilpzalp SweeooRuf JuvRuf FH 1750.wav
Phylloscopus,collybita,XC387309-170904ZilpzalpSweeooRufFH 1749.wav
Phylloscopus,collybita,XC363879-54150-02_179tut mp3.wav
Phylloscopus,collybita,XC178835-140519 phycol S 01.wav
Phylloscopus,collybita,XC373056-xc-20170505-Phylloscopus-collybita-WA004338.wav
Phylloscopus,collybita,XC326009-1356_191-08hipan mp3.wav
Phylloscopus,collybita,XC389152-170429_0975 1800 Nanhofen_Chiffchaf.wav
Phylloscopus,collybita,XC277740-30913_125i-01 mp3.wav
Phylloscopus,collybita,XC501694-gls_Wall01.wav
Phylloscopus,collybita,XC402226-171018_1147 1030 Augsburger Mullberg_Chifchaf.wav
Phylloscopus,collybita,XC241202-30732_239-04riµ mp3.wav
Phylloscopus,collybita,XC556780-PHYcol_MixPre-100_mp3.wav
Phylloscopus,collybita,XC360221-170318ZilpzalpSweeooRufH1H2FH9.wav
Phylloscopus,collybita,XC380334-170715ZilpzalpSweeooRufAdultFH 1424.wav
